OBJECTID,YEAR_,STATE,UNIT_ID,FIRE_NUM,FIRE_NAME,AGENCY,C_METHOD,CAUSE,INC_NUM,OBJECTIVE,COMMENTS,REPORT_AC,GIS_ACRES,ALARM_DATE,CONT_DATE
16174,2008,CA,MEU,,SKUNK 1,CDF,1,1,005131,1,Mendocino Lightning Complex,0,8.07313824,2008/07/04 00:00:00+00,2008/07/08 00:00:00+00
16175,2008,CA,MEU,,1-6 SKUNK 2 LIGHTNING,CDF,1,1,005131,1,Mendocino Lightning Complex,0,1.91367877,2008/06/25 00:00:00+00,2008/07/04 00:00:00+00
16176,2008,CA,MMU,00000068,TELEGRAPH,CDF,3,9,009779,1,,34091,34083.80078125,2008/07/25 00:00:00+00,2008/08/01 00:00:00+00
16177,2008,CA,MMU,,41 FIRE,CDF,6,10,007347,1,,3300,2592.28125,2008/06/10 00:00:00+00,2008/06/11 00:00:00+00
16178,2008,CA,MMU,,OLD TOLL,CDF,1,1,007976,1,,83,78.36745453,2008/06/21 00:00:00+00,2008/06/23 00:00:00+00
16179,2008,CA,MMU,,ROMERO,CDF,6,10,009594,1,,580,766.04382324,2008/07/21 00:00:00+00,2008/07/22 00:00:00+00
16180,2008,CA,MMU,,ROAD 600,CDF,1,1,007985,1,,2.02,2.01701975,2008/06/21 00:00:00+00,2008/06/22 00:00:00+00
16181,2008,CA,MMU,,HWY 140,CDF,1,1,007972,1,,,1566.28869629,2008/06/21 00:00:00+00,2008/06/23 00:00:00+00
16182,2008,CA,MMU,,MILLERTON,CDF,1,14,007784,1,,175,175.12319946,2008/06/18 00:00:00+00,2008/06/19 00:00:00+00
16183,2008,CA,MMU,,COTTONWOOD,CDF,6,10,009015,1,,800,796.56970215,2008/07/10 00:00:00+00,2008/07/11 00:00:00+00
16184,2008,CA,MMU,,INDIAN PEAK,CDF,1,1,007986,1,,49,48.65504837,2008/06/21 00:00:00+00,2008/06/23 00:00:00+00
16185,2008,CA,MRN,08-2428,ANGEL ISLAND FIRE,CCO,1,8,082428,1,,380,302.99090576,2008/10/13 00:00:00+00,2008/10/14 00:00:00+00
16186,2008,CA,MRN,08-1477,BEACH FIRE,CCO,1,11,081477,1,,7,6.71159363,2008/06/22 00:00:00+00,2008/06/22 00:00:00+00
16187,2008,CA,MVU,,MONTE,CDF,6,2,007753,1,,220,217.44264221,2008/08/01 00:00:00+00,2008/08/02 00:00:00+00
16188,2008,CA,MVU,,HARBISON,CDF,4,14,005482,1,,165,84.89356995,2008/06/07 00:00:00+00,2008/06/07 00:00:00+00
16189,2008,CA,MVU,,BORDER #14,CDF,6,14,007817,1,,125,124.74846649,2008/08/02 00:00:00+00,2008/08/03 00:00:00+00
16190,2008,CA,MVU,,SHOCKEY,CDF,4,,010642,1,,138,131.36102295,2008/10/14 00:00:00+00,2008/10/14 00:00:00+00
16191,2008,CA,MVU,,CARRIZO,CDF,6,14,007879,1,,10,12.41234207,2008/08/04 00:00:00+00,2008/08/04 00:00:00+00
16192,2008,CA,NEU,,WISE,CDF,1,14,012393,1,,93,92.31745911,2008/06/11 00:00:00+00,2008/06/11 00:00:00+00
16193,2008,CA,NEU,,BASELINE,CDF,1,7,012702,1,,12,12.63572216,2008/06/15 00:00:00+00,2008/06/15 00:00:00+00
16194,2008,CA,NEU,,RIFLE,CDF,1,9,010021,1,,15,18.57086563,2008/05/11 00:00:00+00,2008/05/11 00:00:00+00
16195,2008,CA,NEU,,SUNSET,CDF,1,10,021764,1,,0,49.57579422,2008/10/11 00:00:00+00,2008/10/11 00:00:00+00
16196,2008,CA,NEU,,SPENCEVILLE,CDF,1,9,020381,1,,14,14.09739208,2008/09/21 00:00:00+00,2008/09/21 00:00:00+00
16197,2008,CA,NEU,,SHOOTING,CDF,1,9,017245,1,,10,20.24417877,2008/08/11 00:00:00+00,2008/08/12 00:00:00+00
16198,2008,CA,NEU,,RIEGO,LRA,1,14,019719,1,,26,26.45795822,2008/09/12 00:00:00+00,2008/09/12 00:00:00+00
16199,2008,CA,NEU,,PLANTZ,CDF,1,14,018865,1,,10,10.03084946,2008/09/01 00:00:00+00,2008/09/01 00:00:00+00
16200,2008,CA,NEU,,PHYLLIP,CDF,1,14,009781,1,,52,52.35505295,2008/05/08 00:00:00+00,2008/05/08 00:00:00+00
16201,2008,CA,NEU,,OLD,CDF,1,14,013940,1,,50,40.33804703,2008/06/30 00:00:00+00,2008/06/30 00:00:00+00
16202,2008,CA,NEU,,NICOLAUS,CDF,1,7,012363,1,,47,48.18632126,2008/06/11 00:00:00+00,2008/06/12 00:00:00+00
16203,2008,CA,NEU,,FORESTHILL,CDF,1,1,013273,1,,75,54.55192947,2008/06/21 00:00:00+00,2008/06/25 00:00:00+00
16204,2008,CA,NEU,,LEVEE,LRA,1,14,017795,1,,41,41.09625244,2008/08/18 00:00:00+00,2008/08/18 00:00:00+00
16205,2008,CA,NEU,,MYRNA,LRA,1,14,018885,1,,456,455.47744751,2008/09/01 00:00:00+00,2008/09/01 00:00:00+00
16206,2008,CA,NEU,,IOWA,CDF,1,2,012002,1,,58,57.84196472,2008/06/06 00:00:00+00,2008/06/06 00:00:00+00
16207,2008,CA,NEU,,TWENTY,CDF,1,1,013264,1,,1355,1355.43908691,2008/06/21 00:00:00+00,2008/06/25 00:00:00+00
16208,2008,CA,NEU,,GLADDING,CDF,1,7,018862,1,,1090,1089.86193848,2008/09/01 00:00:00+00,2008/09/05 00:00:00+00
16209,2008,CA,NEU,,RIOSA,CDF,1,14,015344,1,,110,80.08479309,2008/07/18 00:00:00+00,2008/07/18 00:00:00+00
16210,2008,CA,NEU,,GILARDI,CDF,1,14,012148,1,,12,12.41246223,2008/06/08 00:00:00+00,2008/06/09 00:00:00+00
16211,2008,CA,NEU,,FINLEY,CDF,1,7,018718,1,,110,102.85398865,2008/08/30 00:00:00+00,2008/09/10 00:00:00+00
16212,2008,CA,NEU,,RAVINE,CDF,1,2,013351,1,,23,23.0722332,2008/06/22 00:00:00+00,2008/06/23 00:00:00+00
16213,2008,CA,NEU,,DEL,CDF,1,11,010796,1,,15,14.37921238,2008/05/21 00:00:00+00,2008/05/21 00:00:00+00
16214,2008,CA,NEU,,ATHENS,CDF,1,14,010302,1,,69,69.0377655,2008/05/15 00:00:00+00,2008/05/15 00:00:00+00
16215,2008,CA,SMP,1,CONEJO GRADE 1,CCO,1,10,,1,NPS found by roadside. Date from radio report. Burn starts at edge of asphalt. *,0.9,0.09079501,2008/06/21 00:00:00+00,2008/06/21 00:00:00+00
16216,2008,CA,VNC,6,LA JOLLA,CCO,1,14,,1,Fire started at edge of parking area. Presumably human-caused.,22.3,22.34558487,2008/10/15 00:00:00+00,2008/10/15 00:00:00+00
16217,2008,CA,LDF,7,SEPULVEDA,LRA,1,14,,1,Unknown presumed human ignition by road. Ground GPS by NPS.,,64.81574249,2008/10/23 00:00:00+00,2008/10/23 00:00:00+00
16218,2008,CA,SMP,8,GRANDE,CCO,1,14,,1,Unknown presumed human ignition by road. Ground GPS by NPS.,,15.26828384,2008/12/09 00:00:00+00,2008/12/09 00:00:00+00
16219,2008,CA,SMP,9,YELLOW HILL,CCO,1,14,,1,"Unknown, presumed human cause by road. Ground GPS by NPS.",1.8,1.78125393,2008/11/21 00:00:00+00,2008/11/21 00:00:00+00
16220,2008,CA,VNC,10,POTRERO,CCO,1,14,,1,"Unknown, presumed human cause by road. Ground GPS by NPS. Perim=circle 0.5ac",0.5,0.48521397,2008/12/08 00:00:00+00,2008/12/08 00:00:00+00
16221,2008,CA,LAC,11,WESTLAKE,CCO,1,14,,1,"Unknown, presumed human cause by road. Ground GPS by NPS. Perim=circle 0.3ac",0.3,0.31068295,2008/05/01 00:00:00+00,2008/05/01 00:00:00+00
16222,2008,CA,LAC,12,MULHOLLAND,CCO,1,14,,1,"Unknown, presumed human cause by road. Ground GPS by NPS. Perim=circle 0.1ac",0.1,0.09403633,2008/01/17 00:00:00+00,2008/01/17 00:00:00+00
16223,2008,CA,LAC,13,TRIUNFO,CCO,8,14,,1,Unknown presumed human ignition. 2 small spotfires unmapped. Perim=circle 0.5ac,,0.48531657,2008/06/04 00:00:00+00,2008/06/04 00:00:00+00
16224,2008,CA,LAC,14,TOPANGA,CCO,8,10,,1,"vehicle fire into brush, perim=circle 1.0ac",1,1.00624287,2008/08/26 00:00:00+00,2008/08/26 00:00:00+00
16225,2008,CA,LAC,15,KANAN,CCO,8,14,,1,"Unknown, presumed human cause by road. Perim=circle 2.0ac",2,2.01984382,2008/09/27 00:00:00+00,2008/09/27 00:00:00+00
16226,2008,CA,LDF,16,OCEAN,LRA,1,14,,1,"Unkn, presumed human cause by road. Ignitpt ground GPS by NPS. Perim=WAG 2.0ac",2,1.99092519,2008/10/18 00:00:00+00,2008/10/18 00:00:00+00
16227,2008,CA,RRU,,DOS PALMAS,LRA,1,5,033285,1,,166,456.41427612,2008/04/13 00:00:00+00,2008/04/15 00:00:00+00
16228,2008,CA,RRU,075221,FREEWAY_COMPLEX,CCO,8,10,099962,1,,30305,30305.23242188,2008/11/15 00:00:00+00,2008/11/18 00:00:00+00
16229,2008,CA,SBC,009981,TEA,CCO,2,4,009981,1,210 Structures Destroyed. 2 Severe Burn Injuries,1940,1946.34191895,2008/11/13 00:00:00+00,2008/11/18 00:00:00+00
16230,2008,CA,SCU,,WHITE HURST,CDF,1,1,003091,1,,200,256.01663208,2008/06/21 00:00:00+00,2008/06/23 00:00:00+00
16231,2008,CA,SCU,,HUMMINGBIRD,CDF,1,1,003094,1,,794,786.43109131,2008/06/21 00:00:00+00,2008/06/24 00:00:00+00
16232,2008,CA,SCU,,BULLHEAD,CDF,1,1,004236,1,,50,59.54880905,2008/07/30 00:00:00+00,2008/07/31 00:00:00+00
16233,2008,CA,SCU,,SUMMIT,CDF,2,5,002548,1, ,4270,4174.50537109,2008/05/21 00:00:00+00,2008/05/27 00:00:00+00
16234,2008,CA,SCU,,LEDEIT,CDF,6,18,004920,1,,270,312.47821045,2008/10/20 00:00:00+00,2008/10/21 00:00:00+00
16235,2008,CA,SHU,,OLINDA,CDF,2,14,006922,1,,180,187.04072571,2008/08/27 00:00:00+00,2008/08/27 00:00:00+00
16236,2008,CA,SKU,,MOTT,CDF,1,14,002367,1,,7.7,7.70282125,2008/05/20 00:00:00+00,2008/05/20 00:00:00+00
16237,2008,CA,SKU,,RIDGE,CDF,1,1,004602,1,Lightning Fire,19.5,19.45115471,2008/09/16 00:00:00+00,2008/09/16 00:00:00+00
16238,2008,CA,SKU,,SODA,CDF,1,14,002394,1,,29,28.82823944,2008/05/22 00:00:00+00,2008/05/22 00:00:00+00
16239,2008,CA,SKU,,LOUIE,CDF,1,7,002793,1,,31,31.90727806,2008/06/12 00:00:00+00,2008/06/12 00:00:00+00
16240,2008,CA,SKU,,ROCKY,CDF,1,1,004598,1,Lighting Fire,10.1,10.12632084,2008/09/16 00:00:00+00,2008/09/16 00:00:00+00
16241,2008,CA,SKU,,GUYS,CDF,1,5,002364,1,Debris,2.5,2.05151415,2008/05/20 00:00:00+00,2008/05/20 00:00:00+00
16242,2008,CA,SLU,,BITTERWATER,CDF,2,2,004386,1,,35,36.21474838,2008/06/13 00:00:00+00,2008/06/13 00:00:00+00
16243,2008,CA,SLU,,CANYON,CDF,1,2,005589,1,,17,17.05730438,2008/07/22 00:00:00+00,2008/07/22 00:00:00+00
16244,2008,CA,SLU,,WHITE,CDF,1,2,005219,1,,160,154.30021667,2008/07/09 00:00:00+00,2008/07/09 00:00:00+00
16245,2008,CA,SLU,,ORCUTT,CDF,1,1,006249,1,,37,40.25052643,2008/08/15 00:00:00+00,2008/08/15 00:00:00+00
16246,2008,CA,SLU,,FRASIER,CDF,1,10,007697,1,,37,16.85474396,2007/10/07 00:00:00+00,2007/10/07 00:00:00+00
16247,2008,CA,SLU,,HIGHWAY,CDF,1,11,008894,1,,34,23.75169182,2008/11/20 00:00:00+00,2008/11/20 00:00:00+00
16248,2008,CA,SLU,,CERRITO,CDF,1,11,008693,1,,,58.61022949,2008/11/14 00:00:00+00,2008/11/14 00:00:00+00
16249,2008,CA,TCU,,SERPENTINE,CDF,1,1,007033,1,,177,176.76339722,2008/07/26 00:00:00+00,2008/07/29 00:00:00+00
16250,2008,CA,TCU,,POOL 2 - MAIN ,CDF,1,10,007130,1,,73.5,73.44477844,2008/07/29 00:00:00+00,2008/07/29 00:00:00+00
16251,2008,CA,TCU,,SMITTY,CDF,1,1,008304,1,STRUCTURE DAMAGED,20,20.48380661,2008/09/01 00:00:00+00,2008/09/03 00:00:00+00
16252,2008,CA,TCU,,LAGRANGE,CDF,1,7,005302,1,,1346,1334.33398438,2008/06/10 00:00:00+00,2008/06/12 00:00:00+00
16253,2008,CA,TCU,,FRENCH,CDF,1,,006881,1,,,101.07415009,2008/07/22 00:00:00+00,1970/01/01 00:00:00+00
16254,2008,CA,TCU,,PRUSSIAN 2,CDF,1,5,002738,1,,58,36.3365097,2008/03/05 00:00:00+00,2008/03/05 00:00:00+00
16255,2008,CA,TCU,,EVANS,CDF,1,6,006273,1,,83,103.9680481,2008/07/06 00:00:00+00,2008/07/06 00:00:00+00
16256,2008,CA,TCU,,WILMS,CDF,1,7,006292,1,,62,56.5490799,2008/07/06 00:00:00+00,2008/07/06 00:00:00+00
16257,2008,CA,TCU,,WARNERVILLE,CDF,1,9,005699,1,,59,58.61956406,2008/06/21 00:00:00+00,2008/06/21 00:00:00+00
16258,2008,CA,TCU,,SONORA,CDF,1,7,006983,1,,42,68.53684998,2008/07/25 00:00:00+00,2008/07/25 00:00:00+00
16259,2008,CA,TGU,,COLYEAR,CDF,2,18,003102,1,,1331,1400.64074707,2008/05/06 00:00:00+00,2008/05/10 00:00:00+00
16260,2008,CA,TGU,,ANTELOPE,CDF,2,1,004308,1,AKA June-LCA USFS  #81,3410,3416.72363281,2008/06/21 00:00:00+00,2008/06/29 00:00:00+00
16261,2008,CA,TUU,72,ELK,CDF,1,7,000485,1,Grass Fire ,600,588.97436523,2008/08/14 00:00:00+00,2008/08/14 00:00:00+00
16262,2008,CA,TUU,73,RODEO,CDF,1,7,000486,1,Grass Fire ,600,463.08209229,2008/08/14 00:00:00+00,2008/08/14 00:00:00+00
16263,2008,CA,TUU,44,WIGGELL,CDF,1,7,000348,1,Grass Fire,450,299.75134277,2008/07/01 00:00:00+00,2008/07/01 00:00:00+00
16264,2008,CA,TUU,24,FOUNTAIN,CDF,1,9,000235,1,Grass Fire,290,292.47842407,2008/06/01 00:00:00+00,2008/06/01 00:00:00+00
16265,2008,CA,AEU,,SIERRA,CDF,1,11,008924,1,,66,53.71947098,2008/05/15 00:00:00+00,2008/05/15 00:00:00+00
16266,2008,CA,AEU,,BERRY,CDF,1,2,014710,1,1 Residence Destroyed,6.5,0.70166934,2008/07/30 00:00:00+00,2008/07/30 00:00:00+00
16267,2008,CA,AEU,,LAKEVIEW,CDF,1,5,007185,1,1 Residence Destroyed,10,9.85603714,2008/04/18 00:00:00+00,2008/04/18 00:00:00+00
16268,2008,CA,AEU,,ELECTRA,CDF,1,11,011149,1,,251,250.52601624,2008/06/13 00:00:00+00,2008/06/14 00:00:00+00
16269,2008,CA,AEU,,COOL,CDF,1,11,009394,1,,107,95.90818024,2008/05/22 00:00:00+00,2008/05/22 00:00:00+00
16270,2008,CA,BTU,,FEATHER FALLS,CDF,1,7,005756,1,,,74.67074585,2008/05/14 00:00:00+00,2008/05/16 00:00:00+00
16271,2008,CA,BTU,,OPHIR,CDF,1,2,007021,1,CAL FIRE Team 2 activation,1000,958.49987793,2008/06/10 00:00:00+00,2008/06/12 00:00:00+00
16272,2008,CA,BTU,,HUMBOLDT,CDF,2,7,007089,1,CAL FIRE Team 2,23344,23344.33398438,2008/06/11 00:00:00+00,2008/06/16 00:00:00+00
16273,2008,CA,BTU,,CRAIG,CDF,2,5,009395,1,CAL FIRE Team 5,2500,2019.0645752,2008/08/04 00:00:00+00,2008/08/07 00:00:00+00
16274,2008,CA,TNF,00000041,WESTVILLE,USF,3,1,00000041,1,American River Complex: GOVT & WESTVILLE BURNED TOGETHER,10417,11090.15332031,2008/06/21 00:00:00+00,2008/08/01 00:00:00+00
16275,2008,CA,TNF,00000037,GOVERNMENT,USF,3,1,00000037,1,American River Complex: GOVT & WESTVILLE BURNED TOGETHER,9164,9219.73144531,2008/06/21 00:00:00+00,2008/08/01 00:00:00+00
16276,2008,CA,TNF,00000040,PEAVINE,USF,7,1,00000040,1,American River Complex,552,580.63812256,2008/06/21 00:00:00+00,2008/07/06 00:00:00+00
16277,2008,CA,TNF,00000032,CELINA,USF,7,1,00000032,1,Yuba River Complex,397,309.175354,2008/06/21 00:00:00+00,2008/07/02 00:00:00+00
16278,2008,CA,TNF,00000033,FALL,USF,7,1,00000033,1,Yuba River Complex,2420,2416.79711914,2008/06/21 00:00:00+00,2008/07/15 00:00:00+00
16279,2008,CA,TNF,00000025,SCOTCHMAN,USF,7,1,00000025,1,Yuba River Complex,1230,1165.43139648,2008/06/21 00:00:00+00,2008/07/03 00:00:00+00
16280,2008,CA,TNF,00000031,25 FIRE,USF,7,1,00000031,1,Yuba River Complex,189,168.36756897,2008/06/21 00:00:00+00,2008/06/26 00:00:00+00
16281,2008,CA,ANF,00000025,BIGHORN,USF,7,14,00000025,1, ,490,500.30368042,2008/05/13 00:00:00+00,2008/05/18 00:00:00+00
16282,2008,CA,ANF,00000082,BURRO,USF,6,14,00000082,1, ,10,29.96187401,2008/09/06 00:00:00+00,2008/09/10 00:00:00+00
16283,2008,CA,ANF,00000119,CROSSOVER,USF,6,10,00000119,1, ,48,42.46357346,2008/10/01 00:00:00+00,2008/10/05 00:00:00+00
16284,2008,CA,ANF,00000033,POLE,USF,6,2,00000033,1, ,13.5,13.59886169,2008/05/21 00:00:00+00,2008/05/23 00:00:00+00
16285,2008,CA,ANF,00000019,SANTA ANITA,USF,7,14,00000019,1, ,584,556.68463135,2008/04/26 00:00:00+00,2008/05/23 00:00:00+00
16286,2008,CA,ANF,00000091,SOUTH,USF,6,9,00000091,1, ,48,133.48080444,2008/08/17 00:00:00+00,2008/08/26 00:00:00+00
16287,2008,CA,ANF,00000139,SAYRE,USF,7,14,00000139,1,LACO # 257946,11262.63,11260.1875,2008/11/14 00:00:00+00,2008/12/05 00:00:00+00
16288,2008,CA,ANF,00000123,MAREK,USF,7,14,00000123,1, ,4574,4573.80078125,2008/10/12 00:00:00+00,2008/10/20 00:00:00+00
16289,2008,CA,CNF,00000040,VAIL,USF,8,10,00000040,1, ,135,134.96559143,2008/08/18 00:00:00+00,2008/08/18 00:00:00+00
16290,2008,CA,CNF,00000024,YANKEE,USF,8,9,00000024,1, ,125,176.94374084,2008/07/02 00:00:00+00,2008/07/02 00:00:00+00
16291,2008,CA,ENF,00000027,CAPPS,USF,1,1,00000027,1,,20,18.82258797,2008/06/21 00:00:00+00,2008/06/22 00:00:00+00
16292,2008,CA,ENF,00000037,SOLDIER,USF,1,1,00000037,1,collected with resource grade trimble,40,29.80027771,2008/06/21 00:00:00+00,2008/06/24 00:00:00+00
16293,2008,CA,ENF,00000038,BOTTLE,USF,1,1,00000038,1,Collected with rec grade garmin,21,19.0297966,2008/06/21 00:00:00+00,2008/06/22 00:00:00+00
16294,2008,CA,INF,00000002,HONEY BEE,USF,1,1,00000002,2,WILDLAND FIRE,80,1390.2355957,2008/05/06 00:00:00+00,2008/05/26 00:00:00+00
16295,2008,CA,INF,00000025,TIOGA,USF,1,9,00000025,1,,23,22.19337654,2008/08/16 00:00:00+00,2008/08/20 00:00:00+00
16296,2008,CA,INF,00000015,SHERWIN,USF,1,1,00000015,1,,300,354.93942261,2008/08/03 00:00:00+00,2008/10/14 00:00:00+00
16297,2008,CA,INF,00000018,BIG TREES,USF,6,1,00000018,1,,125,124.81939697,2008/08/05 00:00:00+00,2008/08/09 00:00:00+00
16298,2008,CA,KNF,00000015,GOULD,USF,1,1,00000015,1,,229,228.80021667,2008/06/21 00:00:00+00,2008/07/02 00:00:00+00
16299,2008,CA,KNF,00000083,EMPIRE,USF,1,9,00000083,1,,44,44.86048126,2008/09/16 00:00:00+00,2008/09/20 00:00:00+00
16300,2008,CA,PNF,00000086,BULLARDS,USF,7,1,00000086,1,,10,15.9820509,2008/08/06 00:00:00+00,2008/08/09 00:00:00+00
16301,2008,CA,PNF,00000058,FORBESTOWN,USF,7,1,00000058,1,,24,26.37042809,2008/06/21 00:00:00+00,2008/06/24 00:00:00+00
16302,2008,CA,PNF,00000087,GARDEN,USF,7,1,00000087,1,,12,18.41617584,2008/08/06 00:00:00+00,2008/08/09 00:00:00+00
16303,2008,CA,PNF,00000083,MCRAE,USF,7,9,00000083,1,,18,17.97039986,2008/07/27 00:00:00+00,2008/07/28 00:00:00+00
16304,2008,CA,KNF,00000078,SLINKARD,USF,3,1,00000078,1, ,374,379.506073,2008/08/17 00:00:00+00,2008/10/14 00:00:00+00
16305,2008,CA,KNF,00000050,NOMANS,USF,7,1,00000050,1,,120,119.14234161,2008/06/28 00:00:00+00,2008/08/20 00:00:00+00
16306,2008,CA,LNF,00000015,ONION 2 ,USF,8,1,00000015,1,AKA - Cub Complex,4851,4904.73681641,2008/06/21 00:00:00+00,2008/07/22 00:00:00+00
16307,2008,CA,KNF,00000009,JACKASS,USF,3,1,00000009,1,,248,247.93025208,2008/06/19 00:00:00+00,2008/10/13 00:00:00+00
16308,2008,CA,KNF,00000026,CARIBOU,USF,3,1,00000026,1, ,13116,13126.68359375,2008/06/21 00:00:00+00,2008/12/16 00:00:00+00
16309,2008,CA,KNF,00000054,ANTHONY MILNE,USF,3,1,00000054,1, ,1779,1777.42626953,2008/06/19 00:00:00+00,2008/12/16 00:00:00+00
16310,2008,CA,KNF,00000057,PANTHER,USF,7,1,00000057,1,blank,44452,44497.17578125,2008/07/22 00:00:00+00,2008/10/14 00:00:00+00
16311,2008,CA,KNF,00000011,DARK,USF,7,1,00000011,1,,10384,10389.64160156,2008/06/21 00:00:00+00,2008/07/23 00:00:00+00
16312,2008,CA,KNF,00000010,THREE,USF,7,1,00000010,1,,4913,4922.91210938,2008/06/20 00:00:00+00,2008/07/23 00:00:00+00
16313,2008,CA,KNF,00000016,CRAPO,USF,7,1,00000016,1,,15,15.08380508,2008/06/21 00:00:00+00,2008/07/31 00:00:00+00
16314,2008,CA,LNF,00000023,OLIVER,USF,8,9,00000023,1,,44,40.33420563,2008/09/13 00:00:00+00,2008/09/14 00:00:00+00
16315,2008,CA,LNF,00000013,CUB,USF,8,1,00000013,1,AKA Cub Complex,14936,14728.50390625,2008/06/21 00:00:00+00,2008/07/21 00:00:00+00
16316,2008,CA,LNF,00000046,PETERSON,CDF,8,1,00000046,1,AKA Peterson-Popcorn,2750,8021.85449219,2008/06/21 00:00:00+00,2008/07/01 00:00:00+00
16317,2008,CA,LPF,00000010,WILDLIFE,FWS,6,9,00000010,1,,80,79.97303772,2008/05/15 00:00:00+00,2008/05/17 00:00:00+00
16318,2008,CA,LPF,00000007,ROCK,USF,6,2,00000007,1,,63,64.23488617,2008/04/28 00:00:00+00,2008/04/28 00:00:00+00
16319,2008,CA,LPF,00000031,OWL,USF,6,1,00000031,1,,18,17.97154427,2008/08/15 00:00:00+00,2008/08/16 00:00:00+00
16320,2008,CA,LPF,00000030,MANZANITA,USF,6,1,00000030,1,,53,53.15810013,2008/08/15 00:00:00+00,2008/08/15 00:00:00+00
16321,2008,CA,LPF,00000003,LOPEZ,USF,6,5,00000003,1,,12.3,16.19446564,2008/03/21 00:00:00+00,2008/03/24 00:00:00+00
16322,2008,CA,LPF,00000017,LOGWOOD,USF,6,1,00000017,1,,20,20.30402374,2008/06/21 00:00:00+00,2008/07/27 00:00:00+00
16323,2008,CA,LPF,00000028,BUCKHORN,USF,6,1,00000028,1,,173,199.68734741,2008/08/15 00:00:00+00,2008/08/19 00:00:00+00
16324,2008,CA,LPF,00000020,GAP,USF,2,9,00000020,1,,9443,9544.73242188,2008/07/01 00:00:00+00,2008/07/17 00:00:00+00
16325,2008,CA,LPF,00000034,CHALK,USF,2,9,00000034,1,,11200,16265.77050781,2008/09/27 00:00:00+00,2008/10/30 00:00:00+00
16326,2008,CA,MNF,00000003,WHISKEY,USF,8,9,00000003,1, ,7783,7783.40771484,2008/06/12 00:00:00+00,2008/10/27 00:00:00+00
16327,2008,CA,MNF,00000016,MONKEY ROCK,USF,8,1,00000016,1,Wilderness,1829,1885.69140625,2008/06/21 00:00:00+00,2008/07/14 00:00:00+00
16328,2008,CA,MNF,00000019,BACK,USF,8,1,00000019,1, ,1567,1566.21960449,2008/06/21 00:00:00+00,2008/06/29 00:00:00+00
16329,2008,CA,MNF,00000012,BIG,CDF,8,1,00000012,1, ,2193,2192.96020508,2008/06/21 00:00:00+00,2008/07/05 00:00:00+00
16330,2008,CA,MNF,00000041,MILL,USF,8,1,00000041,1, ,3043,3041.9543457,2008/06/21 00:00:00+00,2008/07/26 00:00:00+00
16331,2008,CA,MNF,00000031,HARVEY,USF,8,1,00000031,1,Yolla Bolly Complex,15,948.71948242,2008/06/22 00:00:00+00,2008/07/01 00:00:00+00
16332,2008,CA,SHF,00000184,SLIDE,USF,7,1,00000184,1,Lime Complex,1158,1182.06738281,2008/06/21 00:00:00+00,2008/07/08 00:00:00+00
16333,2008,CA,MNF,00000029,THOMES,USF,8,1,00000029,1,Yolla Bolly Complex,20,980.28295898,2008/06/22 00:00:00+00,2008/06/30 00:00:00+00
16334,2008,CA,MNF,00000044,BOSWELL,USF,8,1,00000044,1,Yolla Bolly Complex,80,59.56671906,2008/06/25 00:00:00+00,2008/09/15 00:00:00+00
16335,2008,CA,MNF,00000022,SLIDES,USF,8,1,00000022,1,Yolla Bolly Complex,40,1640.77868652,2008/06/21 00:00:00+00,2008/06/27 00:00:00+00
16336,2008,CA,LPF,00000012,INDIANS,USF,2,4,00000012,1,,81378,76459.78125,2008/06/08 00:00:00+00,2008/07/10 00:00:00+00
16337,2008,CA,LPF,00000016,BASIN COMPLEX,USF,2,1,00000016,1,,162818,163606.6875,2008/06/21 00:00:00+00,2008/07/27 00:00:00+00
16338,2008,CA,SHF,00000118,IRON,USF,7,1,00000118,1,Yolla Bolly Complex,32903,30660.01757813,2008/06/21 00:00:00+00,2008/08/23 00:00:00+00
16339,2008,CA,KNF,00000008,HEADWATER,USF,3,1,00000008,1,,231,358.44400024,2008/06/19 00:00:00+00,2008/10/12 00:00:00+00
16340,2008,CA,KNF,00000092,GREENTHIN,USF,5,9,00000092,1,,22,22.26863098,2008/10/29 00:00:00+00,2008/10/31 00:00:00+00
16341,2008,CA,SHF,00000106,MINERS,USF,8,1,00000106,1,Lime Complex,24776,24876.33984375,2008/06/21 00:00:00+00,2008/10/31 00:00:00+00
16342,2008,CA,SHF,00000066,EAGLE,USF,7,1,00000066,1,Iron Complex,32059,32023.89453125,2008/06/21 00:00:00+00,2008/10/04 00:00:00+00
16343,2008,CA,MNF,00000033,GROUSE,USF,8,1,00000033,1,Yolla Bolly Complex,6246,6323.49755859,2008/06/21 00:00:00+00,2008/07/05 00:00:00+00
16344,2008,CA,MNF,00000030,VINEGAR,USF,8,1,00000030,1,Yolla Bolly Complex,17449,14544.00390625,2008/06/22 00:00:00+00,2008/06/25 00:00:00+00
16345,2008,CA,MNF,00000047,YELLOW,USF,8,1,00000047,1,Yolla Bolly Complex,32250,31932.86914063,2008/06/21 00:00:00+00,2008/11/20 00:00:00+00
16346,2008,CA,MNF,00000052,ISLAND ,USF,8,7,00000052,1,,46,45.71848297,2008/08/22 00:00:00+00,2008/08/23 00:00:00+00
16347,2008,CA,MNF,00000038,GILEAD,USF,7,1,00000038,1,Yolla Bolly Complex,27.6,30.49689674,2008/06/21 00:00:00+00,2008/06/26 00:00:00+00
